"YYYY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS"
1999,4,8,23,287,9.1,10.5,1.02,4,3.76,999,1000.4,13.5,4.8,999,99
1999,4,9,0,296,10.3,12.6,0.99,4.35,3.8,999,1001.6,13.1,4.8,999,99
1999,4,9,1,288,8.7,10,0.95,3.85,3.77,999,1003.3,12.5,4.7,999,99
1999,4,9,2,301,7,8.7,0.76,3.57,3.66,999,1004.9,12.2,4.7,999,99
1999,4,9,3,8,5.2,6.3,0.59,3.57,3.61,999,1005.7,8.2,4.7,999,99
1999,4,9,4,352,3.7,4.3,0.45,3.12,3.73,999,1005.8,7.5,4.5,999,99
1999,4,9,5,331,2.4,2.8,0.52,3.12,3.72,999,1006.1,8.5,4.7,999,99
1999,4,9,6,293,2.9,3.5,0.52,9.09,4.02,999,1006.4,8.9,4.7,999,99
1999,4,9,7,224,2.1,2.5,0.47,4.17,4.5,999,1006.3,8.4,4.8,999,99
1999,4,9,8,328,2.8,3,0.45,9.09,4.74,999,1006.5,8.1,4.8,999,99
1999,4,9,9,301,4.4,5.2,0.42,5.56,4.76,999,1007,7.9,4.8,999,99
1999,4,9,10,322,2.5,3,0.36,9.09,5.02,999,1007.3,7.1,4.8,999,99
1999,4,9,11,309,4.2,5.1,0.29,11.11,4.81,999,1007.9,7.2,4.8,999,99
1999,4,9,12,313,3.8,4.2,0.26,9.09,5.14,999,1008.1,6.7,4.9,999,99
1999,4,9,13,306,4.4,5,0.29,8.33,5.21,999,1007.3,6.6,5.1,999,99
1999,4,9,14,307,1.8,2.6,0.29,7.69,5.72,999,1007.3,6.6,5.1,999,99
1999,4,9,15,180,0,0,0.28,8.33,5.56,999,1006.7,7.3,5.5,999,99
1999,4,9,16,107,1.7,2.4,0.29,7.69,5.67,999,1006.3,7.5,5.9,999,99
1999,4,9,17,78,3.8,4.6,0.3,7.69,6.26,999,1005.5,7.1,5.9,999,99
1999,4,9,18,100,5,5.8,0.32,7.69,6.03,999,1004.2,6.4,5.5,999,99
1999,4,9,19,104,4.7,5.4,0.31,8.33,5.76,999,1003.3,6.3,5.4,999,99
1999,4,9,20,108,3.6,4.2,0.31,8.33,5.55,999,1003.3,6,5.2,999,99
1999,4,9,21,80,3.6,4.7,0.34,7.69,5.92,999,1002.2,5.6,5.2,999,99
1999,4,9,22,105,4.5,5.2,0.32,6.25,5.52,999,1001.8,5.2,5.2,999,99
1999,4,9,23,106,4.8,5.7,0.31,9.09,5.66,999,1001.1,5.2,5.1,999,99
1999,4,10,0,131,4.1,4.6,0.33,7.14,5.22,999,1002.3,5.2,5.1,999,99
1999,4,10,1,119,1.8,2.2,0.31,7.69,4.61,999,1003.4,5.1,5.1,999,99
1999,4,10,2,57,4.3,5.1,0.27,7.69,4.9,999,1002.4,5,5.1,999,99
1999,4,10,3,44,3.6,4.4,0.29,7.14,4.97,999,1002.4,5.1,5.1,999,99
1999,4,10,4,27,4.6,5.6,0.29,8.33,5.11,999,1001.9,5.2,5.1,999,99
1999,4,10,5,20,5.9,6.9,0.32,10,4.86,999,1001.9,5.2,5.1,999,99
1999,4,10,6,6,5.9,6.8,0.48,9.09,3.72,999,1002,5.5,5.1,999,99
1999,4,10,7,357,7.6,8.7,0.56,3.03,3.49,999,1000.9,5.5,5.1,999,99
1999,4,10,8,357,9.7,11.4,0.69,3.45,3.59,999,1000.3,5.6,5.1,999,99
1999,4,10,9,360,11.4,13.5,0.97,3.85,3.63,999,1001.1,5.9,5.1,999,99
1999,4,10,10,360,11.4,14.8,1.13,4.17,3.91,999,1002.6,5.6,4.8,999,99
1999,4,10,11,358,11.4,13.7,1.36,4.76,4.11,999,1004.2,5.6,4.8,999,99
1999,4,10,12,354,11.4,13.5,1.42,5.26,4.28,999,1005,5.2,4.8,999,99
1999,4,10,13,354,10.6,13.9,1.44,5.56,4.35,999,1006.5,4.9,4.8,999,99
1999,4,10,14,358,10.7,13.1,1.5,5.88,4.38,999,1008.1,5.2,4.8,999,99
1999,4,10,15,360,8.6,10.4,1.47,6.67,4.51,999,1009,5.6,4.8,999,99
1999,4,10,16,13,7.2,8.7,1.34,6.25,4.65,999,1009.4,5.9,4.8,999,99
1999,4,10,17,22,5.1,6.1,1.21,5.88,4.77,999,1009.6,5.9,5,999,99
1999,4,10,18,29,4.6,5.8,1.09,6.25,4.89,999,1009.6,5.9,5.1,999,99
1999,4,10,19,44,3.8,4.4,0.93,5.88,4.85,999,1009.7,6.3,5.2,999,99
1999,4,10,20,48,1.1,2,0.92,5.88,5.14,999,1010.4,6.3,5.2,999,99
1999,4,10,21,55,0.2,0.7,0.96,6.25,5.02,999,1011.2,7.5,5.6,999,99
1999,4,10,22,309,7.4,8.6,0.9,6.67,5.1,999,1011.7,8.1,5.6,999,99
1999,4,10,23,318,8.7,10.6,0.91,3.57,4.08,999,1012.7,7.8,5.2,999,99
1999,4,11,0,333,9.8,11.5,0.91,3.33,3.97,999,1014.1,6.9,5.1,999,99
1999,4,11,1,322,10,12.2,1.04,3.57,3.92,999,1015.8,6,4.8,999,99
1999,4,11,2,319,9.9,11.5,1.03,3.7,3.93,999,1016.6,5.4,4.7,999,99
1999,4,11,3,327,8.2,9.7,0.94,5.56,4.04,999,1017.3,4.8,4.7,999,99
1999,4,11,4,313,7,8.7,1.37,6.25,4.75,999,1017.6,4.4,4.7,999,99
1999,4,11,5,311,6.9,8.2,1.32,6.25,4.89,999,1017.7,4.3,4.7,999,99
1999,4,11,6,309,6.9,8.1,1.22,5.88,4.73,999,1017.9,4,4.7,999,99
1999,4,11,7,306,6.6,7.9,1.1,7.14,4.67,999,1017.8,3.6,4.8,999,99
1999,4,11,8,308,6.9,8.2,1.12,7.69,4.76,999,1017.5,3.3,4.8,999,99
1999,4,11,9,315,7.2,8.3,1.11,8.33,4.86,999,1017.4,3.2,4.8,999,99
1999,4,11,10,312,6.8,8.3,1.06,9.09,4.67,999,1017.5,3.1,4.8,999,99
1999,4,11,11,311,6.2,7.3,1.01,5.26,4.72,999,1018,2.5,4.8,999,99
1999,4,11,12,308,4.7,5.6,0.92,9.09,4.68,999,1018.1,2.5,4.8,999,99
1999,4,11,13,323,3.5,4.4,0.86,9.09,5.07,999,1017.5,2.8,4.8,999,99
1999,4,11,14,238,2.4,3.6,0.71,8.33,5.33,999,1018.3,3.5,4.9,999,99
1999,4,11,15,228,2.4,3,0.66,10,5.91,999,1018.2,3.9,5.2,999,99
1999,4,11,16,328,0.9,1.3,0.63,10,6.54,999,1017.8,4.4,5.6,999,99
1999,4,11,17,88,1.8,2.5,0.62,9.09,6.38,999,1016.4,4.8,6.1,999,99
1999,4,11,18,110,3,3.7,0.58,11.11,6.78,999,1015.7,5.1,6.3,999,99
1999,4,11,19,116,4.7,5.3,0.64,8.33,6.83,999,1014.6,5.1,5.9,999,99
1999,4,11,20,125,6.5,7.4,0.64,8.33,6.92,999,1013.4,5.2,5.8,999,99
1999,4,11,21,126,6.9,8,0.66,7.69,6.11,999,1012.7,5.2,5.5,999,99
1999,4,11,22,119,8,9.3,0.77,7.69,4.78,999,1011,5.6,5.2,999,99
1999,4,11,23,149,7.5,8.9,0.88,8.33,4.62,999,1010.9,5.9,5.1,999,99
1999,4,12,0,138,5,6,0.78,7.69,4.51,999,1011.2,5.8,5.1,999,99
1999,4,12,1,140,5.4,6.5,0.75,7.69,4.83,999,1010.4,5.6,5.1,999,99
1999,4,12,2,174,6.9,8.1,0.65,9.09,4.63,999,1009.6,5.6,5.1,999,99
1999,4,12,3,162,6.2,7.6,0.63,8.33,4.36,999,1008.4,5.5,5.1,999,99
1999,4,12,4,155,4.4,5.2,0.59,9.09,4.86,999,1007.3,5.5,4.8,999,99
1999,4,12,5,188,5.2,6.1,0.52,9.09,4.6,999,1007.8,5.2,4.8,999,99
1999,4,12,6,199,4.3,5.2,0.52,8.33,4.58,999,1006.5,4.8,4.8,999,99
1999,4,12,7,191,3.3,4,0.48,8.33,4.62,999,1005.7,4.4,4.8,999,99
1999,4,12,8,218,2.1,2.7,0.48,8.33,4.8,999,1004.7,4.4,4.8,999,99
1999,4,12,9,253,2.6,3,0.52,8.33,5.45,999,1004.1,4.7,4.8,999,99
1999,4,12,10,262,2.6,3.2,0.47,7.69,5.29,999,1003.6,4.8,4.8,999,99
1999,4,12,11,296,3.9,4.6,0.41,9.09,5.35,999,1003.4,5.1,4.8,999,99
1999,4,12,12,305,4.6,5.3,0.4,7.69,5.52,999,1003.4,5.1,4.8,999,99
1999,4,12,13,323,3.7,4.4,0.42,7.69,5.45,999,1003.4,5.1,4.8,999,99
1999,4,12,14,354,4.7,5.3,0.42,7.14,5.9,999,1003.4,5.2,5.1,999,99
1999,4,12,15,16,5.7,6.7,0.41,7.69,4.92,999,1003.4,5.2,5.1,999,99
1999,4,12,16,32,6.2,7.3,0.59,3.03,3.62,999,1003.1,4.8,5.1,999,99
1999,4,12,17,41,6.9,8,0.53,3.33,3.68,999,1002.2,4.8,5.1,999,99
1999,4,12,18,51,5.6,6.6,0.49,3.03,3.68,999,1001.9,5.1,5.1,999,99
1999,4,12,19,132,1.5,2.1,0.45,9.09,3.9,999,1001.9,5.5,5.2,999,99
1999,4,12,20,145,1.2,2,0.38,8.33,4.3,999,1001.8,5.9,5.6,999,99
1999,4,12,21,147,1,1.3,0.38,10,4.79,999,1001.8,6.4,5.6,999,99
1999,4,12,22,131,1.5,2,0.36,8.33,5.11,999,1001.9,6.3,5.5,999,99
1999,4,12,23,177,1.2,1.4,0.37,11.11,5.6,999,1002.5,6.4,5.6,999,99
1999,4,13,0,249,1.5,2,0.36,11.11,6.06,999,1003.2,6.3,5.6,999,99
1999,4,13,1,312,9.9,11.6,0.35,10,4.58,999,1003.2,8.5,5.2,999,99
1999,4,13,2,312,8.5,10.7,0.78,3.57,3.55,999,1003.7,7.9,5.1,999,99
1999,4,13,3,311,8.7,10.7,0.73,3.57,3.52,999,1003.6,7.5,5.1,999,99
1999,4,13,4,301,8.7,9.9,0.64,3.33,3.41,999,1003.3,7.1,5.1,999,99
1999,4,13,5,299,7.1,8.3,0.75,3.33,3.5,999,1003.3,6.8,5.1,999,99
1999,4,13,6,303,7.1,8.7,0.69,3.12,3.39,999,1002.8,6.6,4.9,999,99
1999,4,13,7,308,7.8,9.2,0.73,3.23,3.59,999,1002.6,6.4,4.8,999,99
1999,4,13,8,320,7,8.5,0.76,3.12,3.6,999,1002.6,6.3,4.8,999,99
1999,4,13,9,303,7.9,9.6,0.84,3.33,3.7,999,1002.3,5.9,4.8,999,99
1999,4,13,10,303,7.6,9.3,0.86,3.45,3.82,999,1002.1,5.5,4.8,999,99
1999,4,13,11,312,8.4,11.3,1,3.57,3.82,999,1002.5,5.1,4.8,999,99
1999,4,13,12,312,10.9,13.1,1.06,3.7,3.98,999,1002.1,4.7,5.1,999,99
1999,4,13,13,312,9.6,11.7,1.31,4,4.1,999,1002.2,4.6,5.1,999,99
1999,4,13,14,317,8.6,10.9,1.3,3.85,4.2,999,1002.1,4.8,5.1,999,99
1999,4,13,15,307,8.7,10.9,1.21,9.09,4.45,999,1001.8,4.8,4.8,999,99
1999,4,13,16,305,7.6,9.9,1.34,9.09,4.52,999,1001.7,5.1,4.8,999,99
1999,4,13,17,299,7,8.4,1.17,9.09,4.55,999,1001,5.6,4.8,999,99
1999,4,13,18,320,6.1,7.6,1.19,9.09,4.76,999,1000.6,6.3,4.8,999,99
1999,4,13,19,296,5.2,6.6,1.12,9.09,4.95,999,1000.1,7.1,5.1,999,99
1999,4,13,20,315,6.3,7.8,1.2,9.09,4.78,999,999.4,7.8,5.2,999,99
1999,4,13,21,302,6.7,8.2,1.13,8.33,4.62,999,999.4,7.9,5.1,999,99
1999,4,13,22,298,8.3,10.8,1.27,8.33,4.8,999,999.9,8.2,5.1,999,99
1999,4,13,23,309,9.4,10.8,1.34,8.33,4.69,999,1000.1,8.1,5.1,999,99
1999,4,14,0,312,6.8,10.4,1.21,8.33,4.86,999,1001.1,7.2,5.1,999,99
1999,4,14,1,318,5.4,6.5,1.16,8.33,4.79,999,1001.7,6.7,5.1,999,99
1999,4,14,2,295,2.7,3.6,1.09,8.33,4.92,999,1001.8,6.7,5.1,999,99
1999,4,14,3,270,3.3,7.4,0.89,5.26,5.1,999,1001.6,6.3,5.1,999,99
1999,4,14,4,273,5.3,6.3,0.76,9.09,5.5,999,1001.1,6.6,5.1,999,99
1999,4,14,5,263,5.6,6.5,0.67,9.09,5.48,999,1000.8,6.5,4.9,999,99
1999,4,14,6,257,5.5,6.5,0.64,10,4.82,999,1000.3,6.4,4.8,999,99
1999,4,14,7,253,5.1,6.5,0.58,9.09,4.56,999,999.8,6.7,4.8,999,99
1999,4,14,8,268,7,8.2,0.5,9.09,4.35,999,999.4,6.6,4.8,999,99
1999,4,14,9,270,7.3,9.3,0.53,9.09,3.98,999,999.5,6.3,4.8,999,99
1999,4,14,10,271,5.5,6.6,0.57,9.09,3.8,999,999.5,5.9,4.8,999,99
1999,4,14,11,277,5.7,7.2,0.47,8.33,3.65,999,1000.1,5.9,4.8,999,99
1999,4,14,12,275,6.4,7.3,0.46,8.33,3.92,999,1000.1,5.9,4.8,999,99
1999,4,14,13,264,4.2,5.6,0.38,8.33,4.11,999,999.5,5.9,4.9,999,99
1999,4,14,14,294,4.9,5.9,0.34,7.69,4.56,999,999.4,6.7,5.1,999,99
1999,4,14,15,293,4.9,6.1,0.46,2.78,3.34,999,999.3,7.1,5.1,999,99
1999,4,14,16,251,2.8,3.3,0.45,2.94,3.38,999,999.4,7.4,5.1,999,99
1999,4,14,17,271,3.4,4.3,0.37,2.86,3.66,999,999.3,7.8,5.2,999,99
1999,4,14,18,299,5.9,7.1,0.36,10,3.83,999,999.5,8.3,5.2,999,99
1999,4,14,19,318,2.8,3.3,0.38,2.94,3.53,999,1000.1,8.9,5.2,999,99
1999,4,14,20,98,3.1,3.9,0.34,10,4.43,999,1000.3,6.7,5.5,999,99
1999,4,14,21,69,5.2,5.8,0.33,12.5,5.96,999,1000.8,6.7,5.5,999,99
1999,4,14,22,53,3.6,4.1,0.34,9.09,6.16,999,1001.6,6.6,5.5,999,99
1999,4,14,23,18,4,6.3,0.48,11.11,4.06,999,1002.4,7.4,5.5,999,99
1999,4,15,0,358,3.6,4.9,0.48,8.33,3.96,999,1003.4,7.1,5.5,999,99
1999,4,15,1,320,7,8.7,0.5,12.5,4.21,999,1004.2,7.4,5.5,999,99
1999,4,15,2,322,6.6,7.8,0.59,3.23,3.68,999,1004.9,7.1,5.5,999,99
1999,4,15,3,322,4.2,5.3,0.58,11.11,4.14,999,1005.5,6.7,5.2,999,99
1999,4,15,4,320,2.3,2.9,0.53,11.11,4.31,999,1005.7,6.6,5.2,999,99
1999,4,15,5,308,3.8,4.7,0.5,11.11,4.77,999,1005.7,6.4,5.2,999,99
1999,4,15,6,312,1.9,2.4,0.48,11.11,5.48,999,1005.7,6.3,5.2,999,99
1999,4,15,7,275,2.7,3.1,0.43,11.11,6.83,999,1005.6,6.3,5.2,999,99
1999,4,15,8,270,3.3,4.1,0.49,10,7.98,999,1005.1,6.3,5.2,999,99
1999,4,15,9,258,3.8,4.3,0.52,10,8.53,999,1005.1,6.3,5.2,999,99
1999,4,15,10,264,4.1,4.9,0.51,10,8.63,999,1005.7,6.3,5.2,999,99
1999,4,15,11,272,4.1,4.9,0.53,9.09,8.27,999,1006.3,6.3,5.2,999,99
1999,4,15,12,250,3.6,4.3,0.53,9.09,7.92,999,1006.4,6.6,5.2,999,99
1999,4,15,13,263,2.5,3.1,0.48,9.09,7.41,999,1005.8,6.3,5.2,999,99
1999,4,15,14,33,1,1.4,0.49,10,7.3,999,1005.7,6.7,5.6,999,99
1999,4,15,15,68,2.4,2.8,0.41,10,7.41,999,1005.6,6.7,5.9,999,99
1999,4,15,16,94,3.7,4.1,0.44,10,7.29,999,1005,7,6.3,999,99
1999,4,15,17,82,5.1,5.9,0.38,10,7.1,999,1004.7,6.7,6,999,99
1999,4,15,18,86,5.9,6.7,0.43,10,7.59,999,1004.7,6.7,5.9,999,99
1999,4,15,19,93,6,7,0.44,10,5.23,999,1004.2,6.9,5.9,999,99
1999,4,15,20,97,6.6,7.8,0.49,10,4.63,999,1004.1,6.7,6,999,99
1999,4,15,21,84,6.9,8.1,0.55,10,3.7,999,1004.2,6.6,5.6,999,99
1999,4,15,22,76,7.6,8.9,0.65,10,3.93,999,1004.3,6.4,5.2,999,99
1999,4,15,23,68,7.6,8.8,0.85,3.45,3.84,999,1005,6.3,5.2,999,99
1999,4,16,0,70,8.3,9.4,0.91,10,4.13,999,1005,6,5.6,999,99
1999,4,16,1,78,7.7,9,0.89,3.7,4.04,999,1005.6,6.3,5.6,999,99
1999,4,16,2,89,6.9,7.9,0.94,3.85,4.02,999,1005.6,6.3,5.6,999,99
1999,4,16,3,90,5.7,6.7,0.86,4,4.13,999,1005.3,6.3,5.5,999,99
1999,4,16,4,94,5.1,6,0.81,3.85,4.19,999,1005,6.2,5.5,999,99
1999,4,16,5,69,5.1,6,0.7,3.7,4.15,999,1004.2,5.9,5.5,999,99
1999,4,16,6,72,5.1,5.9,0.69,3.7,4.04,999,1003.4,5.9,5.3,999,99
1999,4,16,7,58,5.3,6.1,0.63,3.7,4,999,1002.7,5.9,5.2,999,99
1999,4,16,8,61,5.6,6.6,0.63,10,4.08,999,1002.7,5.9,5.2,999,99
1999,4,16,9,55,6,7,0.65,10,4.09,999,1002.6,5.9,5.5,999,99
1999,4,16,10,54,6.1,7.5,0.66,9.09,4.11,999,1002.6,5.8,5.5,999,99
1999,4,16,11,40,6.6,7.9,0.65,9.09,3.99,999,1002.5,5.6,5.5,999,99
1999,4,16,12,40,7.2,8.5,0.75,9.09,3.89,999,1002.6,5.5,5.5,999,99
1999,4,16,13,40,7.8,9.1,0.82,3.12,3.69,999,1002.6,5.5,5.5,999,99
1999,4,16,14,42,6.4,7.5,0.81,3.7,3.8,999,1003.2,5.6,5.5,999,99
1999,4,16,15,40,6.4,7.6,0.77,3.57,3.67,999,1003.2,5.6,5.5,999,99
1999,4,16,16,47,6.3,7,0.73,10,3.85,999,1003.4,5.6,5.5,999,99
1999,4,16,17,52,5.4,6.3,0.69,10,3.98,999,1003.3,5.6,5.5,999,99
1999,4,16,18,68,5,6,0.61,4,3.9,999,1003.1,5.7,5.5,999,99
1999,4,16,19,80,4.6,5.2,0.56,9.09,4.14,999,1002.6,5.8,5.5,999,99
1999,4,16,20,99,4.8,5.6,0.59,10,4.49,999,1002.4,5.7,5.5,999,99
1999,4,16,21,103,4.8,5.5,0.56,4.55,4.13,999,1002.3,5.6,5.2,999,99
1999,4,16,22,106,4.9,5.9,0.61,9.09,4.37,999,1002.3,5.6,5.2,999,99
1999,4,16,23,108,6.1,7.3,0.6,9.09,4.4,999,1001.5,5.6,5.4,999,99
1999,4,17,0,98,5.1,6.2,0.6,4.55,4.24,999,1001.4,5.5,5.2,999,99
1999,4,17,1,81,2.8,3.7,0.67,9.09,4.45,999,1002.3,5.2,5.2,999,99
1999,4,17,2,50,4.9,5.7,0.66,9.09,4.61,999,1001.7,5.1,5.2,999,99
1999,4,17,3,326,3.6,6.3,0.62,9.09,4.5,999,1002.5,4.8,5.2,999,99
1999,4,17,4,58,4.5,5.6,0.59,9.09,4.49,999,1001.7,3.5,5.2,999,99
1999,4,17,5,46,5.3,6.2,0.59,9.09,4.69,999,1000.5,3.9,5.2,999,99
1999,4,17,6,16,1.9,2.4,0.6,9.09,4.38,999,1001.6,3.9,5.2,999,99
1999,4,17,7,282,2.1,2.7,0.58,10,4.21,999,1001.8,4,5.1,999,99
1999,4,17,8,269,1.7,2.5,0.55,10,4.55,999,1001.8,4.2,5.1,999,99
1999,4,17,9,227,3.4,4,0.52,11.11,5.11,999,1002.3,4.7,5.1,999,99
1999,4,17,10,224,4.6,5.4,0.56,11.11,5.89,999,1002.6,4.7,5.2,999,99
1999,4,17,11,203,6.9,8,0.56,11.11,6.06,999,1003.1,4.6,5.2,999,99
1999,4,17,12,205,4.8,5.9,0.54,9.09,5.28,999,1003.3,4.4,5.1,999,99
1999,4,17,13,217,6.9,8.2,0.66,9.09,4.18,999,1003.4,5.5,5.2,999,99
1999,4,17,14,199,4,4.7,0.68,8.33,4.41,999,1003.4,5.9,5.2,999,99
1999,4,17,15,146,2.1,2.4,0.59,10,4.87,999,1003.3,6.7,5.5,999,99
1999,4,17,16,212,2.6,3.3,0.62,11.11,5.47,999,1002.9,8.6,5.6,999,99
1999,4,17,17,234,6.4,7.3,0.58,11.11,5.64,999,1002.6,9.4,5.6,999,99
1999,4,17,18,210,8.7,11.3,0.7,10,4.07,999,1002.3,9.4,5.6,999,99
1999,4,17,19,210,10.4,12.3,0.63,10,3.86,999,1001.8,8.9,5.9,999,99
1999,4,17,20,206,7,8.9,0.62,11.11,4.39,999,1001.2,9.5,5.6,999,99
1999,4,17,21,208,7.4,9.3,0.63,11.11,4.45,999,1001.1,10.5,5.8,999,99
1999,4,17,22,206,5.2,7.6,0.57,10,4.69,999,1001.6,9.9,5.8,999,99
1999,4,17,23,283,7.7,9.7,0.62,11.11,4.41,999,1001.6,8.9,5.8,999,99
1999,4,18,0,209,2.8,3.3,0.62,10,4.33,999,1002.4,8.3,5.6,999,99
1999,4,18,1,219,3.5,3.9,0.55,10,6.01,999,1002.6,8.7,5.6,999,99
1999,4,18,2,253,6,7.1,0.57,11.11,6.12,999,1002.6,8.7,5.6,999,99
1999,4,18,3,240,5.8,6.5,0.51,11.11,5.04,999,1002.4,8.2,5.6,999,99
1999,4,18,4,244,6.9,8.5,0.57,11.11,4.3,999,1002.4,8,5.6,999,99
1999,4,18,5,243,6.4,7.3,0.56,10,4.24,999,1002.3,7.5,5.5,999,99
1999,4,18,6,251,5.8,6.4,0.55,11.11,4.48,999,1002,7.4,5.5,999,99
1999,4,18,7,249,7,8.5,0.61,11.11,4.1,999,1001.9,7.5,5.5,999,99
1999,4,18,8,256,7.2,8.2,0.61,11.11,3.79,999,1002.4,7.4,5.5,999,99
1999,4,18,9,250,5.1,5.8,0.49,11.11,4.22,999,1003.1,7.1,5.5,999,99
1999,4,18,10,258,6.2,7.5,0.44,11.11,5.38,999,1003.4,7,5.5,999,99
1999,4,18,11,235,4.8,5.5,0.49,11.11,5.25,999,1004.1,6.7,5.5,999,99
1999,4,18,12,245,6,7.2,0.53,11.11,5.08,999,1004.4,7.1,5.5,999,99
1999,4,18,13,250,5.4,6.2,0.55,10,4.15,999,1004.8,7.5,5.4,999,99
1999,4,18,14,258,4.6,5.8,0.52,9.09,4.27,999,1004.9,8.2,5.5,999,99
1999,4,18,15,237,3.8,4.6,0.44,11.11,4.32,999,1004.8,8.3,5.6,999,99
1999,4,18,16,220,4.1,4.7,0.4,10,4.83,999,1004.3,8.8,5.8,999,99
1999,4,18,17,226,4,4.8,0.35,11.11,5.71,999,1004.2,9.5,6,999,99
1999,4,18,18,215,3.8,4.3,0.35,10,6.56,999,1004,9.9,6.2,999,99
1999,4,18,19,238,4.7,6,0.34,11.11,6.17,999,1004.1,10.3,5.9,999,99
1999,4,18,20,264,3.7,4,0.35,10,6.4,999,1004.7,10.5,5.9,999,99
1999,4,18,21,265,4,4.8,0.35,10,6.43,999,1005.2,10.7,5.9,999,99
1999,4,18,22,289,4.2,4.7,0.38,10,5.71,999,1006.3,10.2,5.9,999,99
1999,4,18,23,288,6.5,7.9,0.42,10,4.27,999,1007.2,10.4,5.9,999,99
1999,4,19,0,267,4.4,4.9,0.51,3.12,3.75,999,1008.1,9.8,5.6,999,99
1999,4,19,1,263,5.2,6.2,0.47,10,4.4,999,1009.4,10.4,5.9,999,99
1999,4,19,2,254,5,5.6,0.45,10,4.2,999,1009.8,9.5,5.9,999,99
1999,4,19,3,250,4.9,5.6,0.43,9.09,5.06,999,1010.2,9.1,5.9,999,99
1999,4,19,4,245,5.2,6.1,0.4,9.09,4.45,999,1010.3,9,5.9,999,99
1999,4,19,5,249,5.2,5.8,0.35,9.09,4.29,999,1010.5,8.7,5.8,999,99
1999,4,19,6,252,4.6,5,0.36,10,3.9,999,1010.8,8.2,5.8,999,99
1999,4,19,7,261,4.4,5,0.34,10,4.11,999,1010.9,7.9,5.9,999,99
1999,4,19,8,263,4.5,4.9,0.32,10,4.45,999,1011.1,7.8,5.9,999,99
1999,4,19,9,255,4.5,5.1,0.29,10,6.5,999,1011.5,7.5,5.8,999,99
1999,4,19,10,260,4.1,4.6,0.3,9.09,7.95,999,1011.9,7.5,5.6,999,99
1999,4,19,11,255,3.9,4.4,0.29,10,7.82,999,1012.6,7.4,5.8,999,99
1999,4,19,12,241,3.4,3.8,0.29,10,7.68,999,1013.3,7.4,5.8,999,99
1999,4,19,13,242,4.1,4.9,0.28,10,6.17,999,1013.3,7.5,5.6,999,99
1999,4,19,14,235,3.7,4.1,0.31,9.09,6.54,999,1013.5,7.9,5.9,999,99
1999,4,19,15,229,3.2,3.5,0.3,8.33,6.44,999,1013.5,8.6,6.3,999,99
1999,4,19,16,276,0.6,1.2,0.29,9.09,6.07,999,1013.3,9.5,6.6,999,99
1999,4,19,17,109,3.5,3.8,0.3,8.33,5.86,999,1012.4,9.9,7.5,999,99
1999,4,19,18,127,4.7,5.4,0.31,10,5.97,999,1011.7,9.5,7.4,999,99
1999,4,19,19,116,4.8,5.7,0.28,10,5.64,999,1011,9,7.1,999,99
1999,4,19,20,118,5.1,5.7,0.31,9.09,5.67,999,1010.4,8.9,7,999,99
1999,4,19,21,40,4.9,6,0.29,10,5.91,999,1010.4,8.8,6.7,999,99
1999,4,19,22,78,5.7,7.1,0.26,10,4.74,999,1010.3,8.7,7,999,99
1999,4,19,23,93,4.7,5.2,0.3,10,4.18,999,1010.4,8.2,6.7,999,99
1999,4,20,0,92,1,1.6,0.28,9.09,4.51,999,1011,8.3,6.7,999,99
1999,4,20,1,224,2.9,3.9,0.32,10,4.87,999,1011.5,8.7,6.3,999,99
1999,4,20,2,223,8.5,9.6,0.37,9.09,4.39,999,1011.2,10.2,6.3,999,99
1999,4,20,3,248,3.7,5,0.36,9.09,4.21,999,1011.9,9.5,6.3,999,99
1999,4,20,4,258,4.5,5.4,0.35,9.09,4.28,999,1011.3,8.2,6.3,999,99
1999,4,20,5,250,3.9,4.6,0.3,10,4.52,999,1011.7,7.9,6.3,999,99
1999,4,20,6,242,4.8,5.5,0.3,7.14,4.9,999,1011.2,7.8,6.3,999,99
1999,4,20,7,241,4.6,5.3,0.29,7.69,5.11,999,1010.9,7.5,6.3,999,99
1999,4,20,8,241,4.4,5,0.26,8.33,5.38,999,1011,7.1,6.3,999,99
1999,4,20,9,246,4,4.5,0.24,9.09,5.59,999,1011.1,7,6.2,999,99
1999,4,20,10,222,4.4,5,0.24,9.09,5.44,999,1011.7,6.7,6.2,999,99
1999,4,20,11,236,3.8,4.3,0.25,10,6.03,999,1011.9,6.9,6.2,999,99
1999,4,20,12,242,4.8,6,0.26,10,5.32,999,1012.7,6.7,6.3,999,99
1999,4,20,13,229,4.7,5.5,0.26,8.33,5.23,999,1012.7,7.1,6.3,999,99
1999,4,20,14,236,2.4,2.8,0.27,9.09,6.4,999,1013,7.8,6.3,999,99
1999,4,20,15,232,1.3,1.4,0.31,9.09,6.08,999,1012.8,8.4,6.6,999,99
1999,4,20,16,163,1.2,1.5,0.28,9.09,5.72,999,1012.6,9.7,7.6,999,99
1999,4,20,17,79,1.9,2.4,0.28,8.33,5.83,999,1011.9,9.8,7.8,999,99
1999,4,20,18,97,4.3,4.9,0.3,8.33,4.84,999,1011.2,9.1,8.2,999,99
1999,4,20,19,132,5,5.8,0.26,8.33,5.39,999,1011,8.2,7.5,999,99
